index,image_name,source_group,fold
1253,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+128,TCGA-GM-A2DH-DX1,1
1259,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+432,TCGA-GM-A2DD-DX1,1
1277,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+103,TCGA-GM-A2DH-DX1,1
1287,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+313,TCGA-GM-A2DD-DX1,1
1298,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+27,TCGA-GM-A2DD-DX1,1
1299,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+179,TCGA-GM-A2DD-DX1,1
1305,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+5,TCGA-OL-A6VO-DX1,1
1312,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+147,TCGA-GM-A2DD-DX1,1
1313,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+109,TCGA-GM-A2DH-DX1,1
1321,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216,TCGA-GM-A2DD-DX1,1
1325,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+429,TCGA-GM-A2DD-DX1,1
1330,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+167,TCGA-GM-A2DD-DX1,1
1331,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+14,TCGA-GM-A2DH-DX1,1
1333,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+63,TCGA-GM-A2DH-DX1,1
1346,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+34,TCGA-GM-A2DD-DX1,1
1353,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+61,TCGA-GM-A2DH-DX1,1
1357,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+205,TCGA-GM-A2DD-DX1,1
1360,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,TCGA-GM-A2DH-DX1,1
1379,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+194,TCGA-GM-A2DD-DX1,1
1381,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+0,TCGA-GM-A2DD-DX1,1
1385,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+53,TCGA-GM-A2DD-DX1,1
1386,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+101,TCGA-GM-A2DD-DX1,1
1389,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+281,TCGA-GM-A2DD-DX1,1
1390,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+48,TCGA-OL-A6VO-DX1,1
1392,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+192,TCGA-GM-A2DD-DX1,1
1393,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244,TCGA-GM-A2DD-DX1,1
1395,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+11,TCGA-OL-A6VO-DX1,1
1406,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+34,TCGA-GM-A2DH-DX1,1
1414,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+371,TCGA-GM-A2DD-DX1,1
1415,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+32,TCGA-GM-A2DH-DX1,1
1416,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+39,TCGA-OL-A6VO-DX1,1
1419,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+62,TCGA-GM-A2DH-DX1,1
1427,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78,TCGA-GM-A2DD-DX1,1
1432,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+288,TCGA-GM-A2DD-DX1,1
1436,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+64,TCGA-GM-A2DD-DX1,1
1443,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+269,TCGA-GM-A2DD-DX1,1
1446,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+11,TCGA-OL-A66I-DX1,1
1447,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+354,TCGA-GM-A2DD-DX1,1
1457,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+14,TCGA-OL-A66I-DX1,1
1462,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+3,TCGA-GM-A2DH-DX1,1
1463,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+386,TCGA-GM-A2DD-DX1,1
1464,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+54,TCGA-GM-A2DH-DX1,1
1476,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+16,TCGA-GM-A2DD-DX1,1
1480,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+38,TCGA-GM-A2DH-DX1,1
1483,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+36,TCGA-GM-A2DD-DX1,1
1486,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+309,TCGA-GM-A2DD-DX1,1
1498,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+285,TCGA-GM-A2DD-DX1,1
1507,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231,TCGA-GM-A2DD-DX1,1
1510,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+49,TCGA-OL-A66I-DX1,1
1513,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+121,TCGA-GM-A2DD-DX1,1
1515,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+40,TCGA-GM-A2DD-DX1,1
1518,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+349,TCGA-GM-A2DD-DX1,1
1520,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,TCGA-GM-A2DH-DX1,1
1526,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+133,TCGA-GM-A2DD-DX1,1
1528,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+69,TCGA-GM-A2DD-DX1,1
1531,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+24,TCGA-GM-A2DH-DX1,1
1549,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+348,TCGA-GM-A2DD-DX1,1
1551,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+48,TCGA-GM-A2DD-DX1,1
1556,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+29,TCGA-GM-A2DH-DX1,1
1561,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+91,TCGA-GM-A2DD-DX1,1
1564,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+367,TCGA-GM-A2DD-DX1,1
1571,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+23,TCGA-OL-A66I-DX1,1
1573,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+12,TCGA-OL-A66I-DX1,1
1578,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+66,TCGA-GM-A2DH-DX1,1
1582,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+413,TCGA-GM-A2DD-DX1,1
1585,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76,TCGA-GM-A2DD-DX1,1
1590,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+1,TCGA-OL-A66I-DX1,1
1594,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+93,TCGA-GM-A2DH-DX1,1
1595,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+400,TCGA-GM-A2DD-DX1,1
1597,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+127,TCGA-GM-A2DD-DX1,1
1603,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+390,TCGA-GM-A2DD-DX1,1
1607,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+50,TCGA-OL-A6VO-DX1,1
1617,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+203,TCGA-GM-A2DD-DX1,1
1620,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+391,TCGA-GM-A2DD-DX1,1
1623,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+215,TCGA-GM-A2DD-DX1,1
1625,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+2,TCGA-OL-A66I-DX1,1
1627,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+56,TCGA-GM-A2DH-DX1,1
1634,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+43,TCGA-OL-A6VO-DX1,1
1635,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+104,TCGA-GM-A2DD-DX1,1
1637,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+117,TCGA-GM-A2DD-DX1,1
1638,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+384,TCGA-GM-A2DD-DX1,1
1648,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+184,TCGA-GM-A2DD-DX1,1
1652,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+129,TCGA-GM-A2DH-DX1,1
1655,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+376,TCGA-GM-A2DD-DX1,1
1656,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+254,TCGA-GM-A2DD-DX1,1
1661,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+406,TCGA-GM-A2DD-DX1,1
1663,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+46,TCGA-OL-A66I-DX1,1
1665,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+2,TCGA-OL-A6VO-DX1,1
1673,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+24,TCGA-OL-A66I-DX1,1
1679,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+314,TCGA-GM-A2DD-DX1,1
1680,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+26,TCGA-GM-A2DD-DX1,1
1684,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+57,TCGA-GM-A2DH-DX1,1
1685,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+111,TCGA-GM-A2DH-DX1,1
1696,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+3,TCGA-GM-A2DD-DX1,1
1699,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+242,TCGA-GM-A2DD-DX1,1
1715,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+152,TCGA-GM-A2DD-DX1,1
1720,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+26,TCGA-OL-A6VO-DX1,1
1722,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+38,TCGA-OL-A66I-DX1,1
1724,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+193,TCGA-GM-A2DD-DX1,1
1735,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+81,TCGA-GM-A2DH-DX1,1
1740,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+46,TCGA-GM-A2DH-DX1,1
1746,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+301,TCGA-GM-A2DD-DX1,1
1754,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+38,TCGA-GM-A2DD-DX1,1
1760,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+123,TCGA-GM-A2DH-DX1,1
1762,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+300,TCGA-GM-A2DD-DX1,1
1770,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+410,TCGA-GM-A2DD-DX1,1
1773,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+32,TCGA-OL-A6VO-DX1,1
1787,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+343,TCGA-GM-A2DD-DX1,1
1793,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+132,TCGA-GM-A2DD-DX1,1
1794,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+40,TCGA-OL-A66I-DX1,1
1795,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,TCGA-GM-A2DH-DX1,1
1798,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+393,TCGA-GM-A2DD-DX1,1
1800,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+135,TCGA-GM-A2DD-DX1,1
1801,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+284,TCGA-GM-A2DD-DX1,1
1810,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+98,TCGA-GM-A2DH-DX1,1
1817,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+431,TCGA-GM-A2DD-DX1,1
1821,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+29,TCGA-GM-A2DD-DX1,1
1825,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+378,TCGA-GM-A2DD-DX1,1
1828,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+278,TCGA-GM-A2DD-DX1,1
1860,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+35,TCGA-OL-A66I-DX1,1
1861,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+28,TCGA-GM-A2DH-DX1,1
1862,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+337,TCGA-GM-A2DD-DX1,1
1864,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+25,TCGA-OL-A6VO-DX1,1
1889,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+19,TCGA-GM-A2DH-DX1,1
1894,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+27,TCGA-GM-A2DH-DX1,1
1896,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+302,TCGA-GM-A2DD-DX1,1
1897,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+124,TCGA-GM-A2DD-DX1,1
1901,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+32,TCGA-GM-A2DD-DX1,1
1909,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+359,TCGA-GM-A2DD-DX1,1
1913,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+71,TCGA-GM-A2DD-DX1,1
1918,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+358,TCGA-GM-A2DD-DX1,1
1923,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+154,TCGA-GM-A2DD-DX1,1
1926,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+181,TCGA-GM-A2DD-DX1,1
1934,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+97,TCGA-GM-A2DH-DX1,1
1938,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+33,TCGA-GM-A2DD-DX1,1
1942,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+17,TCGA-OL-A66I-DX1,1
1955,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+121,TCGA-GM-A2DH-DX1,1
1956,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+26,TCGA-GM-A2DH-DX1,1
1965,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+380,TCGA-GM-A2DD-DX1,1
1978,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+161,TCGA-GM-A2DD-DX1,1
1979,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+357,TCGA-GM-A2DD-DX1,1
1983,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+38,TCGA-OL-A6VO-DX1,1
1988,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+109,TCGA-GM-A2DD-DX1,1
1991,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+100,TCGA-GM-A2DH-DX1,1
2003,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+276,TCGA-GM-A2DD-DX1,1
2020,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+106,TCGA-GM-A2DH-DX1,1
2023,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+263,TCGA-GM-A2DD-DX1,1
2026,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+44,TCGA-GM-A2DH-DX1,1
2028,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+42,TCGA-GM-A2DH-DX1,1
2033,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+257,TCGA-GM-A2DD-DX1,1
2037,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+55,TCGA-GM-A2DD-DX1,1
2038,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+124,TCGA-GM-A2DH-DX1,1
2047,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+355,TCGA-GM-A2DD-DX1,1
2049,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+132,TCGA-GM-A2DH-DX1,1
2050,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+292,TCGA-GM-A2DD-DX1,1
2057,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+402,TCGA-GM-A2DD-DX1,1
2060,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+55,TCGA-OL-A66I-DX1,1
2064,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+298,TCGA-GM-A2DD-DX1,1
2067,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+106,TCGA-GM-A2DD-DX1,1
2072,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+318,TCGA-GM-A2DD-DX1,1
2079,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+197,TCGA-GM-A2DD-DX1,1
2086,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+76,TCGA-GM-A2DH-DX1,1
2090,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,TCGA-GM-A2DH-DX1,1
2092,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+342,TCGA-GM-A2DD-DX1,1
2094,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+64,TCGA-GM-A2DH-DX1,1
2099,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+114,TCGA-GM-A2DD-DX1,1
2111,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+414,TCGA-GM-A2DD-DX1,1
2113,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+45,TCGA-OL-A6VO-DX1,1
2118,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+57,TCGA-OL-A66I-DX1,1
2122,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+113,TCGA-GM-A2DH-DX1,1
2123,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+258,TCGA-GM-A2DD-DX1,1
2126,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+94,TCGA-GM-A2DD-DX1,1
2128,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+125,TCGA-GM-A2DH-DX1,1
2154,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+297,TCGA-GM-A2DD-DX1,1
2158,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+40,TCGA-GM-A2DH-DX1,1
2161,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256,TCGA-GM-A2DD-DX1,1
2169,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+13,TCGA-OL-A6VO-DX1,1
2173,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+155,TCGA-GM-A2DD-DX1,1
2179,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+85,TCGA-GM-A2DD-DX1,1
2183,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233,TCGA-GM-A2DD-DX1,1
2185,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+290,TCGA-GM-A2DD-DX1,1
2187,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+13,TCGA-GM-A2DD-DX1,1
2188,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+260,TCGA-GM-A2DD-DX1,1
2231,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+176,TCGA-GM-A2DD-DX1,1
2235,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+404,TCGA-GM-A2DD-DX1,1
2253,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+69,TCGA-GM-A2DH-DX1,1
2262,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+48,TCGA-OL-A66I-DX1,1
2276,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+0,TCGA-OL-A6VO-DX1,1
2281,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228,TCGA-GM-A2DD-DX1,1
2288,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+58,TCGA-GM-A2DD-DX1,1
2296,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225,TCGA-GM-A2DD-DX1,1
2299,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+335,TCGA-GM-A2DD-DX1,1
2304,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+329,TCGA-GM-A2DD-DX1,1
2306,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+1,TCGA-OL-A6VO-DX1,1
2313,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,TCGA-GM-A2DH-DX1,1
2315,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+49,TCGA-GM-A2DD-DX1,1
2317,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+82,TCGA-GM-A2DH-DX1,1
2321,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+44,TCGA-OL-A66I-DX1,1
2326,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+397,TCGA-GM-A2DD-DX1,1
2331,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+189,TCGA-GM-A2DD-DX1,1
2334,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+299,TCGA-GM-A2DD-DX1,1
2336,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+42,TCGA-GM-A2DD-DX1,1
2339,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+114,TCGA-GM-A2DH-DX1,1
2341,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+320,TCGA-GM-A2DD-DX1,1
2347,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+9,TCGA-OL-A66I-DX1,1
2353,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+99,TCGA-GM-A2DD-DX1,1
2363,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+394,TCGA-GM-A2DD-DX1,1
2366,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+53,TCGA-GM-A2DH-DX1,1
2371,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+266,TCGA-GM-A2DD-DX1,1
2377,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+331,TCGA-GM-A2DD-DX1,1
2379,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+29,TCGA-OL-A66I-DX1,1
2380,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+333,TCGA-GM-A2DD-DX1,1
2381,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+108,TCGA-GM-A2DH-DX1,1
2386,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+43,TCGA-OL-A66I-DX1,1
2387,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+341,TCGA-GM-A2DD-DX1,1
2391,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+96,TCGA-GM-A2DH-DX1,1
2392,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+37,TCGA-GM-A2DH-DX1,1
2393,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+239,TCGA-GM-A2DD-DX1,1
2395,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+340,TCGA-GM-A2DD-DX1,1
2402,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+67,TCGA-GM-A2DH-DX1,1
2407,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+79,TCGA-GM-A2DH-DX1,1
2414,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+83,TCGA-GM-A2DD-DX1,1
2420,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+143,TCGA-GM-A2DD-DX1,1
2424,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+268,TCGA-GM-A2DD-DX1,1
2427,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+381,TCGA-GM-A2DD-DX1,1
2428,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+25,TCGA-GM-A2DH-DX1,1
