image_index,image_id
1193,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+30
1194,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53
1195,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+140
1196,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+183
1197,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+163
1198,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+205
1199,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+267
1200,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+177
1201,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+191
1202,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+231
1203,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+47
1204,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+84
1205,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+327
1206,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+281
1207,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+20
1208,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+75
1209,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+31
1210,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+362
1211,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+282
1212,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+6
1213,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+42
1214,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+64
1215,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+377
1216,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+321
1217,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+39
1218,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74
1219,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+33
1220,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+64
1221,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133
1222,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+227
1223,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+395
1224,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+23
1225,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+223
1226,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+49
1227,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+162
1228,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+5
1229,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+78
1230,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+177
1231,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109
1232,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+161
1233,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+15
1234,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+528
1235,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+109
1236,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+146
1237,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+29
1238,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+230
1239,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+8
1240,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+74
1241,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+416
1242,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+160
1243,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+39
1244,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+149
1245,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+43
1246,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+30
1247,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+80
1248,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+407
1249,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+8
1250,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+128
1251,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+59
1252,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+155
1253,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+128
1254,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+22
1255,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+137
1256,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+194
1257,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+117
1258,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+51
1259,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+432
1260,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+224
1261,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+18
1262,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+8
1263,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+106
1264,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+183
1265,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+71
1266,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+83
1267,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+51
1268,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+93
1269,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+56
1270,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+73
1271,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+3
1272,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+218
1273,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+18
1274,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63
1275,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510
1276,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+308
1277,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+103
1278,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+75
1279,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+221
1280,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+160
1281,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100
1282,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+54
1283,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+268
1284,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+154
1285,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+18
1286,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+52
1287,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+313
1288,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+38
1289,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+20
1290,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+95
1291,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+23
1292,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+171
1293,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+422
1294,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+77
1295,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+179
1296,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+453
1297,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+35
1298,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+27
1299,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+179
1300,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+62
1301,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+84
1302,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+163
1303,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+135
1304,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+206
1305,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+5
1306,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+151
1307,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+134
1308,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+206
1309,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+66
1310,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+38
1311,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+47
1312,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+147
1313,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+109
1314,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+16
1315,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+3
1316,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+137
1317,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+188
1318,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+36
1319,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+29
1320,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+532
1321,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216
1322,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+189
1323,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+24
1324,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+175
1325,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+429
1326,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+87
1327,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91
1328,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+118
1329,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+48
1330,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+167
1331,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+14
1332,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+232
1333,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+63
1334,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+147
1335,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+108
1336,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+187
1337,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+2
1338,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+68
1339,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+9
1340,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+120
1341,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+79
1342,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+95
1343,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+184
1344,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+94
1345,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+87
1346,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+34
1347,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+168
1348,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+100
1349,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+45
1350,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+84
1351,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+220
1352,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+420
1353,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+61
1354,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+26
1355,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+376
1356,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+164
1357,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+205
1358,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+66
1359,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+16
1360,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9
1361,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+94
1362,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+78
1363,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+72
1364,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+212
1365,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+402
1366,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+82
1367,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+490
1368,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+21
1369,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+25
1370,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517
1371,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+78
1372,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+125
1373,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+23
1374,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+13
1375,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+30
1376,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114
1377,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135
1378,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+92
1379,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+194
1380,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+4
1381,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+0
1382,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+5
1383,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+4
1384,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+150
1385,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+53
1386,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+101
1387,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+147
1388,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+32
1389,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+281
1390,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+48
1391,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112
1392,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+192
1393,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244
1394,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74
1395,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+11
1396,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+48
1397,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+76
1398,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+8
1399,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+77
1400,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+137
1401,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+181
1402,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+103
1403,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+33
1404,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+54
1405,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+129
1406,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+34
1407,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+441
1408,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+154
1409,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+180
1410,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+38
1411,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+31
1412,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+489
1413,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+37
1414,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+371
1415,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+32
1416,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+39
1417,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+52
1418,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85
1419,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+62
1420,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+145
1421,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+126
1422,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+37
1423,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+214
1424,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+125
1425,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+15
1426,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+2
1427,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78
1428,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+76
1429,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+142
1430,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+8
1431,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120
1432,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+288
1433,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+202
1434,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127
1435,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+55
1436,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+64
1437,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+258
1438,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+125
1439,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+193
1440,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+5
1441,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+70
1442,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+137
1443,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+269
1444,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+172
1445,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+232
1446,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+11
1447,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+354
1448,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+132
1449,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+61
1450,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+115
1451,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+197
1452,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+415
1453,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+36
1454,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59
1455,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+19
1456,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+155
1457,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+14
1458,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+125
1459,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+140
1460,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33
1461,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+116
1462,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+3
1463,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+386
1464,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+54
1465,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+23
1466,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+48
1467,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+143
1468,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+221
1469,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+132
1470,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+21
1471,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+286
1472,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+205
1473,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+111
1474,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+30
1475,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+46
1476,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+16
1477,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+154
1478,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+10
1479,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106
1480,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+38
1481,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172
1482,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+56
1483,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+36
1484,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+464
1485,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+168
1486,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+309
1487,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+62
1488,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127
1489,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+17
1490,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+447
1491,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+7
1492,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+60
1493,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+142
1494,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+125
1495,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+95
1496,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+55
1497,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+70
1498,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+285
1499,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+118
1500,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109
1501,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+22
1502,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+58
1503,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+2
1504,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+25
1505,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+535
1506,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+69
1507,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231
1508,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+172
1509,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+38
1510,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+49
1511,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+493
1512,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+6
1513,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+121
1514,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+208
1515,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+40
1516,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+473
1517,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+76
1518,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+349
1519,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+232
