replicate,adjudication_image_auroc,sign_balanced_accuracy,anchor_fixed_accuracy_delta,anchor_fixed_miou_delta,Top20_anchor_fixed_accuracy_delta,Deep_Wrong_anchor_fixed_accuracy_delta,Top20_Deep_Wrong_anchor_fixed_accuracy_delta
2891,0.7254112785782728,0.5894271342173664,0.005410516827890399,-0.004390452010255008,0.01431386658380629,0.07515701576748143,0.18041664781041167
2892,0.735661348294625,0.5971643716861137,0.0066511423475471565,0.0005804644737099629,0.020195288250523746,0.07304386695653942,0.17327304498918955
2893,0.7357856705478285,0.5956465949383347,0.005465374284713276,-0.004133534956083262,0.014295718579223626,0.07734888479497205,0.18644757514101012
2894,0.7330946358343177,0.5927006684883437,0.00571727371020192,-0.0021584551146544007,0.015725522691972915,0.0738298851196839,0.17583911331079433
2895,0.7392473605598407,0.5954150457733545,0.005021308419705273,-0.0048921386743193684,0.012395474667978412,0.07483262672547929,0.17755436884072362
2896,0.7366603836797264,0.5945742078195241,0.005465015017683594,-0.004311153665183198,0.015134442915292867,0.07556682577565631,0.183661343074594
2897,0.7453149934228186,0.600872089628059,0.006454589423489643,-0.00017125299687448248,0.02019598087595642,0.0771805416647109,0.18438173281032466
2898,0.7305325391519574,0.5938699556068177,0.004526689024373032,-0.00621527116293541,0.009849150331615375,0.07476704910446008,0.17981210178158355
2899,0.7404375724083944,0.5980264165830411,0.0053943550194278655,-0.004061009575216601,0.013593485111649706,0.07515426420221347,0.18081424616159075
2900,0.7372002850624586,0.5955389582389747,0.005332871535964734,-0.003267249699546393,0.014279406514147386,0.07335421414325277,0.17400553405733782
2901,0.7399548536873567,0.5999033600192106,0.005895830868972718,-0.0022291837582406604,0.01698835842402635,0.07503832841852143,0.17715811117925037
2902,0.7340000916069537,0.589955906995692,0.004465671680155325,-0.004358472996675911,0.009841532926385677,0.07585906385352123,0.1801068481806522
2903,0.7339303682751951,0.5898301479817627,0.004577949223314781,-0.006206135182263428,0.009309199408850777,0.07476050054240707,0.1767968089681045
2904,0.7320101810660027,0.5918185079427437,0.00470397824122204,-0.003820099961928669,0.010456509456586716,0.07337966231270684,0.17513927400740437
2905,0.7332410613632367,0.5926596092633071,0.005446448984051222,-0.0029189180004073334,0.01407883490038786,0.07685453835316435,0.18333290910479294
2906,0.7380881790923945,0.5952549828914853,0.005083257833106591,-0.004327622827800304,0.012169688642441834,0.07501500194762127,0.1767964247313198
2907,0.7309747670258788,0.5941382892842049,0.004892299299612102,-0.005408016610820021,0.012171707794619069,0.07280607509590285,0.176317862399204
2908,0.7268491354295491,0.587674400689761,0.0037812032473864,-0.005973852324717255,0.006883892636763145,0.07197260613353625,0.1736535715593307
2909,0.7341649341536395,0.5951691656139312,0.005557548450603855,-0.004142702268832288,0.014761468739390327,0.07645846149020372,0.18325654487660273
2910,0.7341292729675377,0.5951055114075141,0.005700489436368583,-0.004053065912838938,0.014497849610978775,0.07707564520200502,0.18289973984390634
2911,0.734570782249794,0.5949916490711283,0.004721070077052025,-0.006610452703304293,0.011247565677039884,0.07459810787824059,0.18146452013806572
2912,0.7339101002257652,0.5937262318268756,0.004699403240108424,-0.0052532460405325665,0.011008445148149026,0.07347408574392797,0.17741584671154842
2913,0.7332334861070843,0.5915330286396432,0.0038172582779109065,-0.007994113064679786,0.00650531260394116,0.07516146719741368,0.179050540765391
2914,0.7317163139300937,0.5886347513254826,0.004657237615314003,-0.00404146226679114,0.010283373495922787,0.07279983333105643,0.17143789169846385
2915,0.7364649372341164,0.5923539096475293,0.0052477513395629005,-0.0045105443375290655,0.013482949322204618,0.07623809573882658,0.18446814728229105
2916,0.7356638023405101,0.5894403287032912,0.00416476779557573,-0.006347074731653413,0.007848692289921355,0.07651998762084106,0.18370226197280276
2917,0.730780366624142,0.5931939851243727,0.005300592882026334,-0.0039620732039679085,0.01363218026350188,0.07634319099147206,0.18232786818218988
2918,0.7247129617446968,0.5906264650474468,0.005040807785923418,-0.004782214150923947,0.012174009248313356,0.07174436758095341,0.1727140202084972
2919,0.7473109482335071,0.6023141788608788,0.007284188734776986,-0.0009139769113307716,0.023516418164054254,0.07956210212289908,0.18823366014752935
2920,0.7364026227365925,0.5956642677864132,0.00523068220377787,-0.006280683917277097,0.013272611945558066,0.07479174618856232,0.17934151853887975
2921,0.7347439714133914,0.5930882295962039,0.0054562605120198615,-0.0038593465288214723,0.015045421898964517,0.07586496349083144,0.18166081967465728
2922,0.7347643078733156,0.5935364430777365,0.00553786509723575,-0.003734557826187035,0.014504132909108791,0.0744510202369682,0.17825398266694914
2923,0.7424367782282121,0.5976015729867101,0.005438208631879937,-0.003885910284943117,0.01384652123804686,0.07533372186606721,0.17877315918102443
2924,0.73180776652523,0.5960386690615493,0.006200770295612168,-0.001869802782775709,0.017892070212725875,0.07492523869262187,0.17824401276200477
2925,0.733909155632664,0.5903918079025179,0.0037656253522850847,-0.008575891248779444,0.0060365072695865996,0.07412553657317221,0.17821857425140597
2926,0.7378657776106097,0.5967639243344707,0.0071189804194708994,0.00010327343670879507,0.022446531114804547,0.07482838195059524,0.17765310892940628
2927,0.7326725684388592,0.5921070562344705,0.005183605792042689,-0.0030758490217003276,0.01299467921659958,0.07577224475898467,0.18004796739418885
2928,0.7346301218676505,0.5943148683831363,0.004873795289284111,-0.005280600121235324,0.010844005835265347,0.07597980624334859,0.1811074376728422
2929,0.7383221459962969,0.5953432188490566,0.005179051699578774,-0.003755025811783219,0.01306325987043866,0.07447759880292226,0.18087676359734212
2930,0.7367979819302344,0.5959432145048635,0.004266999235899127,-0.006954044724009512,0.00855196069342734,0.07247774179958719,0.17394635211149356
2931,0.7326591960934784,0.5946048111232198,0.007167804259806565,0.0002790741382677764,0.02243669386076097,0.07762325296316439,0.1835187159321761
2932,0.7383109614098852,0.5970123430633191,0.005472583720785074,-0.0024319855718033523,0.014684321643404163,0.07244134949323128,0.1730608380020516
2933,0.7276650695078044,0.5883843628884361,0.0035541185008552967,-0.00831744528439593,0.005988426860449425,0.07155898755898757,0.17222753586710293
2934,0.7396067770807189,0.5919508818834006,0.004254966274259808,-0.006957979465166297,0.007777327134841694,0.07532620872870516,0.17969054871095752
2935,0.7384374655229636,0.6007195020958619,0.006957527728235102,-6.0322211218433175e-05,0.021892877483190354,0.07652063232223741,0.18135635243102113
2936,0.7338303316652993,0.5941522687906259,0.00456706345570157,-0.005231744565731167,0.010175103106760064,0.07451939300491639,0.17820658342792284
2937,0.7300860669417456,0.5942617569574982,0.006326240459286092,-0.002153372632150319,0.01846349789210122,0.07307776120153546,0.17587899628715956
2938,0.7304903858071811,0.5917660780472179,0.0048263493901278265,-0.0048677467198774416,0.011298132824059892,0.073226778593623,0.17633632031678778
2939,0.7409756583820434,0.5974746250589799,0.006321776742651886,-0.002603404008818422,0.018881599343103073,0.07732791430588802,0.18584151355615908
2940,0.7304955779420151,0.5967810868606231,0.005702700607814415,-0.0026760018956826226,0.0167010218111302,0.07249350910458574,0.1745838242073452
2941,0.735645872667625,0.5954304538297691,0.004983835172514328,-0.005489151441447682,0.011105050192547261,0.0742643918524581,0.17540623496918217
2942,0.7344517300782906,0.590241203198391,0.004204522589106752,-0.006902263556859856,0.0082727300622909,0.0730346622919087,0.17684267583018848
2943,0.7358581166732926,0.5949227365693904,0.0048523609905007925,-0.005459784420173475,0.011207092052365808,0.07454439290343681,0.17842801791375235
2944,0.734845353213845,0.5930503164331165,0.005094327734549098,-0.005068034845492675,0.012366794911900847,0.07605307397551164,0.18142469262040795
2945,0.7392818360039572,0.5962111210653527,0.006014725581937164,-0.0030671965990684003,0.017409249098340407,0.07477441291957812,0.18015301622464258
2946,0.731367604314694,0.591963287371593,0.00519475274237069,-0.00444805903388501,0.013044742381182473,0.07264645143936027,0.17366172279241238
2947,0.7449263300629565,0.597870319161822,0.006362572816804635,-0.00289069089354288,0.018367012414125083,0.07626177835744909,0.180139501639021
2948,0.7338097588256024,0.5971858648467991,0.005653866339211722,-0.0030569355080986016,0.015236073260618932,0.07215043871091764,0.17370172183805832
2949,0.7360334072268069,0.5953430907667729,0.005853449532521426,-0.003953648465688464,0.01611669512653957,0.07645585062755451,0.18303991739134834
2950,0.7411302194924185,0.6011802823361123,0.006777701695734439,-0.0011038462318315734,0.02036319299946443,0.0781891680912597,0.1831097611544203
2951,0.7365495985259548,0.5921163482928599,0.004642149398361273,-0.006234029005981689,0.01034117023157144,0.07375725911193036,0.17711957469954945
2952,0.737226788177775,0.5924216292307005,0.004348270922856612,-0.006077614332307357,0.008970634624464235,0.07421903121416921,0.17744438696326953
2953,0.7378490912403135,0.5966448611342681,0.005489848423894106,-0.00566207989047518,0.01420560824929773,0.07602480734883996,0.18285063273031946
2954,0.7381237654747602,0.5952454884393739,0.0050451724541548115,-0.005317592852026709,0.012363871170697593,0.07429124751196944,0.17888207650887966
2955,0.7379890349504034,0.5928677090877157,0.004943523716472997,-0.0059638684079283966,0.011843402959589078,0.07275178578236502,0.17386544433246537
2956,0.7356101034168238,0.5968731913202896,0.005477983695805544,-0.003952855551026424,0.014275306835513035,0.07457030767753528,0.17794330956122323
2957,0.7393371655229208,0.595000985154933,0.005915880542854746,-0.0028414635772132657,0.01646557432509088,0.07909280963380605,0.1860327904918574
2958,0.7344298891471743,0.594206537994867,0.00534965954703992,-0.004246304131969247,0.013949742933245246,0.07588719817300044,0.18098874497766465
2959,0.7403519435783771,0.5987967659601369,0.006514217904978747,-0.0004306159011499,0.02016984467070737,0.07611412764193227,0.18280909694726058
2960,0.7369009681849639,0.5944088094262037,0.0046291007224013025,-0.0051920440924181355,0.010498120262051547,0.07510656182165,0.18035455019866592
2961,0.735849276203126,0.5928693594416583,0.005357155120767287,-0.003098915140613001,0.013883601720092287,0.07560802294641512,0.18119661577518067
2962,0.7377276666182815,0.5927070813750238,0.005737415067042173,-0.002060224249413878,0.015676301609609422,0.07701985316477691,0.18373629257313573
2963,0.7320895222859459,0.5910573716112779,0.004442315300718813,-0.006314069391022303,0.009087305217576835,0.0750263603318627,0.17858153877262156
2964,0.7290127400531501,0.5904679379669919,0.006046738083818282,-0.002951238104975995,0.016546570589805132,0.07878370955416661,0.18472872075659533
2965,0.7296679153180756,0.5917318965275886,0.005794198691366659,-0.003726128653511962,0.0156455491390578,0.07812680398336759,0.18725712475932416
2966,0.7283123564453448,0.5913166224991266,0.005634840499844973,-0.0024501504585844325,0.015211624212809527,0.07518868760695707,0.1814773736694453
2967,0.7267584754243739,0.5915238023018914,0.0040977501437025055,-0.00782155867042722,0.007841169017097527,0.0743310344590187,0.1806352537687799
2968,0.7334292687096107,0.592146789139828,0.00483595061087827,-0.005383228269744467,0.011103009209615267,0.0745502478989212,0.17998113150126296
2969,0.7271882270119743,0.5891643593305571,0.0040347571332995935,-0.007362280438479085,0.007499248234117295,0.07429531130964749,0.18039322887116907
2970,0.7322448579932308,0.590126308512779,0.00527569733969635,-0.0037558792950116437,0.014078059765849305,0.07517583838300702,0.18043936713541822
2971,0.7343570556013195,0.591188088058949,0.004761793118279178,-0.00492733905786491,0.010840308248220909,0.07386375270453815,0.1774109898741698
2972,0.7374947037836798,0.5929780725921863,0.004635606125966363,-0.006710739284915168,0.009893015744852685,0.07660853774035747,0.18236661051691597
2973,0.734004493927661,0.594490647308272,0.006118374600337817,-0.002083288515686177,0.018565824572414846,0.0744328795909233,0.17983886974710794
2974,0.7390468167414543,0.5971407673314976,0.00508437992470312,-0.005600275892037709,0.01327073891707764,0.0736879759698255,0.1765454489247035
2975,0.7380669501138835,0.594488256531225,0.005774400972699878,-0.0031742804026706484,0.01608769517701447,0.07579697582586921,0.1811744956074853
2976,0.7206590372409016,0.5892300722530974,0.00400482742753816,-0.006923962628347935,0.007850210914816302,0.07251482761035105,0.17667215748479856
2977,0.7350260547750866,0.5952682165873162,0.005980105739050945,-0.00345423582224047,0.016552681954836057,0.07849248583997513,0.18814958717824187
2978,0.7369781281894919,0.594286811214337,0.004137020636375555,-0.007906616938756938,0.007743107654305859,0.07648400624660033,0.18317681147507295
2979,0.7391427484967736,0.5967234596251559,0.0056287145926261495,-0.0031516542189793384,0.015456278229636689,0.0760203526243157,0.18070782548335068
2980,0.7335975527068647,0.598506581384531,0.006147069339345279,-0.001870741974954293,0.018163114614428322,0.0738566347392595,0.17527236340987756
2981,0.7341073687544984,0.5944659798304798,0.004847753878062133,-0.005958661951160127,0.011518581415287166,0.07175240594324653,0.17364165638297327
2982,0.7433831006301062,0.5969057507880802,0.006287316225887851,-0.0017174890811130217,0.018700556493730147,0.07535912143085655,0.17829358239262644
2983,0.732979524690328,0.5934193640390639,0.005126465879749964,-0.004951269554909099,0.012923643905683901,0.07766486165714709,0.18510571676428164
2984,0.740177857181049,0.5978158027042919,0.005736874488606047,-0.002341618185297434,0.015863224687261868,0.07423017148275954,0.17446926003190577
2985,0.7358304493577826,0.5932905309155118,0.005436382342021151,-0.0037464182687246828,0.014117099213878492,0.07522842813959878,0.17944679100659156
2986,0.7365687312273523,0.5966967271814869,0.005298083178092106,-0.004105210273972593,0.014317533688006367,0.07325087040350658,0.17725576425773085
2987,0.7338252839129802,0.5957032225436201,0.0054371128676319325,-0.0031976735469955164,0.013901403799187029,0.074531046939551,0.1757197025011456
2988,0.7337977057246354,0.5941209038457065,0.00602932563587677,-0.0018478283446796695,0.01713848539589058,0.07503613241406018,0.18034644897459068
2989,0.7445584774224032,0.6003914101473966,0.006740229625931904,-0.0012007927238804061,0.021088231734890828,0.07770630653695171,0.18540807356819256
2990,0.7335432920226803,0.5918744699458001,0.004454884173011542,-0.005922340193563191,0.008662890221884711,0.07581198474307568,0.1803453139240635
2991,0.7306521714921322,0.6001937513467414,0.006002031110172723,-0.003164911346023924,0.017595873608286294,0.0746837069249221,0.17957561748435186
2992,0.7340372054544289,0.5945621374625182,0.00543083012561818,-0.0035445832551644907,0.01406606845691849,0.07635362835912582,0.18199274373667243
