token_index,image_index,image_id,slide_id,region_id,component_id,base_predicted_class,gt_majority_class,purity,taxonomy,region_area,core_area,rim_area,empty_core,empty_rim,common_support,whole_dispersion,core_dispersion,rim_dispersion,core_rim_discrepancy,gt_pixels_0,gt_pixels_1,gt_pixels_2,gt_pixels_3,gt_pixels_4
2482,863,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+501,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+501:1:1,1,1,1,1.0,Type-A,784,588,196,False,False,True,0.07809506356716156,0.05978354811668396,0.11799901723861694,0.023494482040405273,0,784,0,0,0
2483,864,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+502,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+502:1:1,1,1,1,0.9872448979591837,Type-A,784,588,196,False,False,True,0.07126344740390778,0.047488827258348465,0.11421721428632736,0.040002524852752686,0,774,0,0,10
2484,865,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+503,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+503:1:1,1,1,1,0.9834183673469388,Type-A,784,588,196,False,False,True,0.06837163865566254,0.046254027634859085,0.1111670583486557,0.03529435396194458,0,771,0,0,13
2485,866,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+504,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+504:1:1,1,1,1,1.0,Type-A,784,588,196,False,False,True,0.06384166330099106,0.045180752873420715,0.09898481518030167,0.03143984079360962,0,784,0,0,0
2486,867,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+505,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+505:1:1,1,1,1,1.0,Type-A,784,588,196,False,False,True,0.06295768171548843,0.04635472595691681,0.09500093758106232,0.02491605281829834,0,784,0,0,0
2487,868,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+506,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+506:1:1,1,1,1,1.0,Type-A,784,588,196,False,False,True,0.05664364993572235,0.04006010666489601,0.09480150043964386,0.016911208629608154,0,784,0,0,0
2488,869,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507:1:1,1,1,1,0.8125,Type-A,384,258,126,False,False,True,0.07718560844659805,0.05826546251773834,0.10168714076280594,0.02247297763824463,0,312,8,0,64
2489,869,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507:1:2,2,1,1,0.5245901639344263,Mixed,122,67,55,False,False,True,0.07587747275829315,0.05061455816030502,0.09552302211523056,0.02463078498840332,0,64,0,0,58
2490,869,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507:1:3,3,1,2,1.0,Type-B,3,0,3,True,False,False,0.044342320412397385,,0.044342320412397385,,0,0,3,0,0
2491,869,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507:2:1,1,2,1,1.0,Type-B,4,0,4,True,False,False,0.018931329250335693,,0.018931329250335693,,0,4,0,0,0
2492,869,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+507:2:2,2,2,2,0.44649446494464945,Mixed,271,147,124,False,False,True,0.05363340675830841,0.030457593500614166,0.07057078927755356,0.02014327049255371,0,34,121,0,116
2493,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:0:1,1,0,2,1.0,Type-B,3,0,3,True,False,False,0.024560272693634033,,0.024560272693634033,,0,0,3,0,0
2494,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:1:1,1,1,4,0.5067567567567568,Mixed,592,386,206,False,False,True,0.09134551882743835,0.0649847537279129,0.13275909423828125,0.01432645320892334,0,156,136,0,300
2495,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:1:2,2,1,4,1.0,Type-B,6,1,5,False,False,True,0.042080413550138474,0.0,0.04228557273745537,0.05146384239196777,0,0,0,0,6
2496,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:2:1,1,2,2,1.0,Type-A,36,16,20,False,False,True,0.04612698033452034,0.02366732805967331,0.04895924776792526,0.034797608852386475,0,0,36,0,0
2497,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:2:2,2,2,4,0.8571428571428571,Type-B,140,63,77,False,False,True,0.0587029866874218,0.037139642983675,0.07207386195659637,0.01058262586593628,0,1,19,0,120
2498,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:2:3,3,2,4,1.0,Type-B,4,0,4,True,False,False,0.013485252857208252,,0.013485252857208252,,0,0,0,0,4
2499,870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508:2:4,4,2,2,1.0,Type-A,2,0,2,True,False,False,0.018478095531463623,,0.018478095531463623,,0,0,2,0,0
2500,871,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509:1:1,1,1,4,0.475,Mixed,600,387,213,False,False,True,0.08989601582288742,0.06643743067979813,0.126491516828537,0.01388561725616455,0,209,106,0,285
2501,871,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509:2:1,1,2,4,0.5483870967741935,Mixed,31,11,20,False,False,True,0.07955518364906311,0.04522091522812843,0.0845479816198349,0.04403764009475708,0,1,13,0,17
2502,871,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509:2:2,2,2,2,0.6666666666666666,Mixed,129,62,67,False,False,True,0.030524179339408875,0.017661917954683304,0.03999653458595276,0.005249500274658203,0,24,86,0,19
2503,871,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509:2:3,3,2,4,1.0,Type-B,5,0,5,True,False,False,0.018906425684690475,,0.018906425684690475,,0,0,0,0,5
2504,871,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509:2:4,4,2,2,1.0,Type-A,19,5,14,False,False,True,0.02789400704205036,0.01711554452776909,0.029168197885155678,0.01008915901184082,0,0,19,0,0
2505,872,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51:0:1,1,0,1,1.0,Type-B,8,0,8,True,False,False,0.03949253261089325,,0.03949253261089325,,0,8,0,0,0
2506,872,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51:1:1,1,1,1,1.0,Type-A,776,576,200,False,False,True,0.12126105278730392,0.08906462788581848,0.16350898146629333,0.07857835292816162,0,776,0,0,0
2507,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:1:1,1,1,1,1.0,Type-A,44,18,26,False,False,True,0.07454568147659302,0.052814457565546036,0.08223100006580353,0.018825292587280273,0,44,0,0,0
2508,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:1:2,2,1,1,1.0,Type-A,2,0,2,True,False,False,0.007741719484329224,,0.007741719484329224,,0,2,0,0,0
2509,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:1:3,3,1,1,0.4074074074074074,Mixed,216,114,102,False,False,True,0.09766363352537155,0.07795050740242004,0.11261261999607086,0.018385648727416992,0,88,61,0,67
2510,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:1:4,4,1,1,1.0,Type-A,7,1,6,False,False,True,0.05608765408396721,-1.1920928955078125e-07,0.056289542466402054,0.06261938810348511,0,7,0,0,0
2511,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:1:6,6,1,1,0.6521739130434783,Mixed,46,20,26,False,False,True,0.059705380350351334,0.04487892612814903,0.06363467127084732,0.017831027507781982,0,30,9,0,7
2512,873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510:2:1,1,2,2,0.5576923076923077,Mixed,468,276,192,False,False,True,0.06506035476922989,0.04562385007739067,0.08739796280860901,0.009648442268371582,0,207,261,0,0
2513,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:1:1,1,1,4,0.5081967213114754,Mixed,671,462,209,False,False,True,0.09018076956272125,0.06689400970935822,0.12958942353725433,0.019350051879882812,0,206,124,0,341
2514,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:2:1,1,2,2,1.0,Type-A,13,1,12,False,False,True,0.05188746750354767,-1.1920928955078125e-07,0.05431099608540535,0.0235823392868042,0,0,13,0,0
2515,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:2:2,2,2,2,1.0,Type-A,39,17,22,False,False,True,0.052656859159469604,0.04621914401650429,0.05284181982278824,0.013122022151947021,0,0,39,0,0
2516,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:2:3,3,2,4,1.0,Type-B,3,0,3,True,False,False,0.01780887506902218,,0.01780887506902218,,0,0,0,0,3
2517,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:2:4,4,2,2,0.8157894736842105,Type-A,38,13,25,False,False,True,0.05890708789229393,0.03809502348303795,0.06265407800674438,0.019994378089904785,0,7,31,0,0
2518,874,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511:2:5,5,2,4,0.85,Type-B,20,7,13,False,False,True,0.09512078762054443,0.07282616198062897,0.09916769713163376,0.026488900184631348,0,3,0,0,17
2519,875,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512:1:1,1,1,1,0.4975728155339806,Mixed,412,222,190,False,False,True,0.09944064915180206,0.07489366084337234,0.11887724697589874,0.01906287670135498,0,205,153,0,54
2520,875,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512:2:1,1,2,4,0.9152542372881356,Type-B,59,19,40,False,False,True,0.06545842438936234,0.02515493892133236,0.0758027583360672,0.02687084674835205,0,5,0,0,54
2521,875,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512:2:2,2,2,2,0.6578947368421053,Mixed,304,199,105,False,False,True,0.04585986211895943,0.028654413297772408,0.06817133724689484,0.015897810459136963,0,104,200,0,0
2522,875,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512:2:3,3,2,2,0.6666666666666666,Mixed,9,1,8,False,False,True,0.044134847819805145,-1.1920928955078125e-07,0.04550561308860779,0.035701751708984375,0,1,6,0,2
2523,876,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513:1:1,1,1,4,0.4691729323308271,Mixed,665,465,200,False,False,True,0.08163467794656754,0.05981551855802536,0.10687892138957977,0.040255188941955566,0,305,48,0,312
2524,876,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513:2:1,1,2,2,0.8305084745762712,Type-A,59,25,34,False,False,True,0.05731132999062538,0.04316233471035957,0.06176081672310829,0.015314698219299316,0,10,49,0,0
2525,876,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513:2:2,2,2,4,0.65,Mixed,60,24,36,False,False,True,0.07003865391016006,0.05666698142886162,0.07244047522544861,0.01778024435043335,0,21,0,0,39
2526,877,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514:1:2,2,1,4,0.7972027972027972,Mixed,143,82,61,False,False,True,0.09600143879652023,0.07176705449819565,0.11628849059343338,0.023069381713867188,0,29,0,0,114
2527,877,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514:1:3,3,1,4,0.5096153846153846,Mixed,312,148,164,False,False,True,0.06070641800761223,0.04310708865523338,0.0733422115445137,0.006770610809326172,0,153,0,0,159
2528,877,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514:2:1,1,2,4,0.8641114982578397,Type-B,287,144,143,False,False,True,0.058965638279914856,0.040767863392829895,0.0702459067106247,0.016124963760375977,0,39,0,0,248
2529,877,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514:2:2,2,2,4,0.8780487804878049,Type-B,41,8,33,False,False,True,0.04082721471786499,0.022536173462867737,0.0432153157889843,0.010595560073852539,0,5,0,0,36
2530,878,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+515,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+515:1:1,1,1,1,0.6543367346938775,Mixed,784,588,196,False,False,True,0.1478210687637329,0.120455801486969,0.21326224505901337,0.02025449275970459,0,513,0,0,271
2531,879,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516:1:1,1,1,1,0.49043478260869566,Mixed,575,379,196,False,False,True,0.10511087626218796,0.0761536955833435,0.1509484499692917,0.019619882106781006,0,282,13,0,280
2532,879,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516:2:1,1,2,1,1.0,Type-B,36,12,24,False,False,True,0.06658360362052917,0.05042991042137146,0.06906280666589737,0.019757628440856934,0,36,0,0,0
2533,879,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516:2:2,2,2,2,0.7309941520467836,Mixed,171,102,69,False,False,True,0.04654679819941521,0.02680632844567299,0.060012347996234894,0.02854233980178833,0,45,125,0,1
2534,879,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516:2:3,3,2,1,1.0,Type-B,2,0,2,True,False,False,0.014555931091308594,,0.014555931091308594,,0,2,0,0,0
2535,880,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517:1:1,1,1,1,0.553223388305847,Mixed,667,465,202,False,False,True,0.09605700522661209,0.06982167810201645,0.13803163170814514,0.030472934246063232,0,369,0,0,298
2536,880,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517:2:1,1,2,4,0.8672566371681416,Type-B,113,58,55,False,False,True,0.04279211908578873,0.03143135458230972,0.05062996968626976,0.00818490982055664,0,15,0,0,98
2537,880,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517:2:2,2,2,4,1.0,Type-B,3,0,3,True,False,False,0.025044480338692665,,0.025044480338692665,,0,0,0,0,3
2538,881,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518:1:1,1,1,1,0.8507653061224489,Type-A,784,588,196,False,False,True,0.10083283483982086,0.060541652143001556,0.16566665470600128,0.11170661449432373,0,667,0,0,117
2539,882,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+519,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+519:1:1,1,1,1,0.9897959183673469,Type-A,784,588,196,False,False,True,0.07722374051809311,0.05393335595726967,0.12569358944892883,0.035873353481292725,0,776,0,0,8
2540,883,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52:0:1,1,0,1,1.0,Type-B,2,0,2,True,False,False,0.015481323003768921,,0.015481323003768921,,0,2,0,0,0
2541,883,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52:0:2,2,0,1,0.5982339955849889,Mixed,453,335,118,False,False,True,0.08428832143545151,0.06311710178852081,0.11502793431282043,0.04565262794494629,182,271,0,0,0
2542,883,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52:1:1,1,1,1,1.0,Type-A,329,208,121,False,False,True,0.0924311950802803,0.07181525975465775,0.12178292125463486,0.011613190174102783,0,329,0,0,0
2543,884,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520:1:1,1,1,1,0.9196428571428571,Type-A,784,588,196,False,False,True,0.06613993644714355,0.04142802953720093,0.10223837941884995,0.050051212310791016,0,721,0,0,63
2544,885,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+521,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+521:1:1,1,1,1,1.0,Type-A,784,588,196,False,False,True,0.04667406156659126,0.030818387866020203,0.07703863084316254,0.025517821311950684,0,784,0,0,0
2545,886,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522:1:1,1,1,1,0.48698884758364314,Mixed,538,349,189,False,False,True,0.1049160584807396,0.08008318394422531,0.14407005906105042,0.013168931007385254,0,262,40,0,236
2546,886,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522:2:1,1,2,2,0.9469387755102041,Type-A,245,151,94,False,False,True,0.03979925438761711,0.02678079530596733,0.05266684293746948,0.01386946439743042,0,11,232,0,2
2547,887,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523:1:1,1,1,4,0.7414104882459313,Mixed,553,404,149,False,False,True,0.0867752805352211,0.058242544531822205,0.12115062773227692,0.06165051460266113,0,143,0,0,410
2548,887,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523:1:2,2,1,4,1.0,Type-B,2,0,2,True,False,False,0.007274150848388672,,0.007274150848388672,,0,0,0,0,2
2549,887,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523:2:1,1,2,4,0.8,Type-B,5,0,5,True,False,False,0.06581799685955048,,0.06581799685955048,,0,1,0,0,4
2550,887,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523:2:2,2,2,4,0.8868778280542986,Type-B,221,131,90,False,False,True,0.068679578602314,0.039684563875198364,0.10010480880737305,0.01711726188659668,0,3,22,0,196
2551,887,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523:2:3,3,2,4,1.0,Type-B,3,0,3,True,False,False,0.02121824026107788,,0.02121824026107788,,0,0,0,0,3
2552,888,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524:0:1,1,0,4,1.0,Type-B,4,0,4,True,False,False,0.05207337439060211,,0.05207337439060211,,0,0,0,0,4
2553,888,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524:1:1,1,1,4,0.6807692307692308,Mixed,780,585,195,False,False,True,0.10000471770763397,0.06817732751369476,0.1592126190662384,0.048777103424072266,0,247,2,0,531
2554,889,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525:1:1,1,1,4,0.512022630834512,Mixed,707,523,184,False,False,True,0.0888039618730545,0.060290779918432236,0.13202236592769623,0.06223422288894653,0,345,0,0,362
2555,889,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525:2:1,1,2,1,0.7931034482758621,Mixed,29,16,13,False,False,True,0.07820501178503036,0.05827430263161659,0.07709664851427078,0.049118757247924805,0,23,0,0,6
2556,889,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525:2:2,2,2,1,1.0,Type-B,2,0,2,True,False,False,0.0041277408599853516,,0.0041277408599853516,,0,2,0,0,0
2557,889,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525:2:3,3,2,1,1.0,Type-B,45,18,27,False,False,True,0.048077456653118134,0.028433650732040405,0.05049322172999382,0.02749800682067871,0,45,0,0,0
2558,890,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,TCGA-GM-A2DB-DX1,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526:1:1,1,1,1,0.6703910614525139,Mixed,537,376,161,False,False,True,0.07503069192171097,0.04895441606640816,0.10756375640630722,0.049312591552734375,0,360,6,0,171
