image_index,image_id,slide_id,region_count
1093,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216,TCGA-GM-A2DD-DX1,1
1094,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+217,TCGA-GM-A2DD-DX1,1
1095,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+218,TCGA-GM-A2DD-DX1,1
1096,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+219,TCGA-GM-A2DD-DX1,1
1097,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+22,TCGA-GM-A2DD-DX1,1
1098,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+220,TCGA-GM-A2DD-DX1,4
1099,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+221,TCGA-GM-A2DD-DX1,2
1100,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+222,TCGA-GM-A2DD-DX1,3
1101,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+223,TCGA-GM-A2DD-DX1,2
1102,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+224,TCGA-GM-A2DD-DX1,1
1103,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225,TCGA-GM-A2DD-DX1,1
1104,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+226,TCGA-GM-A2DD-DX1,1
1105,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+227,TCGA-GM-A2DD-DX1,1
1106,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228,TCGA-GM-A2DD-DX1,1
1107,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+229,TCGA-GM-A2DD-DX1,1
1108,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+23,TCGA-GM-A2DD-DX1,1
1109,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+230,TCGA-GM-A2DD-DX1,2
1110,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231,TCGA-GM-A2DD-DX1,1
1111,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+232,TCGA-GM-A2DD-DX1,3
1112,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233,TCGA-GM-A2DD-DX1,1
1113,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+234,TCGA-GM-A2DD-DX1,2
1114,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+235,TCGA-GM-A2DD-DX1,1
1115,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+236,TCGA-GM-A2DD-DX1,1
1116,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+237,TCGA-GM-A2DD-DX1,1
1117,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+238,TCGA-GM-A2DD-DX1,6
1118,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+239,TCGA-GM-A2DD-DX1,1
1119,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+24,TCGA-GM-A2DD-DX1,1
1120,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+240,TCGA-GM-A2DD-DX1,1
1121,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+241,TCGA-GM-A2DD-DX1,1
1122,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+242,TCGA-GM-A2DD-DX1,3
1123,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+243,TCGA-GM-A2DD-DX1,1
1124,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244,TCGA-GM-A2DD-DX1,1
1125,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+245,TCGA-GM-A2DD-DX1,1
1126,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+246,TCGA-GM-A2DD-DX1,1
1127,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+247,TCGA-GM-A2DD-DX1,4
1128,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+248,TCGA-GM-A2DD-DX1,2
1129,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+249,TCGA-GM-A2DD-DX1,1
1130,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+25,TCGA-GM-A2DD-DX1,1
1131,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+250,TCGA-GM-A2DD-DX1,1
1132,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+251,TCGA-GM-A2DD-DX1,1
1133,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+252,TCGA-GM-A2DD-DX1,1
1134,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+253,TCGA-GM-A2DD-DX1,1
1135,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+254,TCGA-GM-A2DD-DX1,1
1136,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+255,TCGA-GM-A2DD-DX1,1
1137,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256,TCGA-GM-A2DD-DX1,2
1138,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+257,TCGA-GM-A2DD-DX1,1
1139,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+258,TCGA-GM-A2DD-DX1,1
1140,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+259,TCGA-GM-A2DD-DX1,1
1141,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+26,TCGA-GM-A2DD-DX1,1
1142,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+260,TCGA-GM-A2DD-DX1,1
1143,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+261,TCGA-GM-A2DD-DX1,1
1144,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+262,TCGA-GM-A2DD-DX1,1
1145,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+263,TCGA-GM-A2DD-DX1,2
1146,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+264,TCGA-GM-A2DD-DX1,3
1147,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+265,TCGA-GM-A2DD-DX1,1
1148,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+266,TCGA-GM-A2DD-DX1,1
1149,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+267,TCGA-GM-A2DD-DX1,1
1150,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+268,TCGA-GM-A2DD-DX1,1
1151,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+269,TCGA-GM-A2DD-DX1,3
1152,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+27,TCGA-GM-A2DD-DX1,1
1153,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+270,TCGA-GM-A2DD-DX1,3
1154,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+271,TCGA-GM-A2DD-DX1,1
1155,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+272,TCGA-GM-A2DD-DX1,3
1156,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+273,TCGA-GM-A2DD-DX1,1
1157,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+274,TCGA-GM-A2DD-DX1,1
1158,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+275,TCGA-GM-A2DD-DX1,1
1159,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+276,TCGA-GM-A2DD-DX1,1
1160,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+277,TCGA-GM-A2DD-DX1,1
1161,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+278,TCGA-GM-A2DD-DX1,1
1162,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+279,TCGA-GM-A2DD-DX1,1
1163,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+28,TCGA-GM-A2DD-DX1,1
1164,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+280,TCGA-GM-A2DD-DX1,1
1165,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+281,TCGA-GM-A2DD-DX1,1
1166,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+282,TCGA-GM-A2DD-DX1,1
1167,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+283,TCGA-GM-A2DD-DX1,3
1168,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+284,TCGA-GM-A2DD-DX1,1
1169,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+285,TCGA-GM-A2DD-DX1,3
1170,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+286,TCGA-GM-A2DD-DX1,1
1171,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+287,TCGA-GM-A2DD-DX1,1
1172,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+288,TCGA-GM-A2DD-DX1,3
1173,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+289,TCGA-GM-A2DD-DX1,1
1174,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+29,TCGA-GM-A2DD-DX1,1
1175,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+290,TCGA-GM-A2DD-DX1,1
1176,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+291,TCGA-GM-A2DD-DX1,1
1177,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+292,TCGA-GM-A2DD-DX1,1
1178,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+293,TCGA-GM-A2DD-DX1,1
1179,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+294,TCGA-GM-A2DD-DX1,1
1180,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+295,TCGA-GM-A2DD-DX1,1
1181,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+296,TCGA-GM-A2DD-DX1,1
1182,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+297,TCGA-GM-A2DD-DX1,2
1183,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+298,TCGA-GM-A2DD-DX1,2
1184,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+299,TCGA-GM-A2DD-DX1,1
1185,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+3,TCGA-GM-A2DD-DX1,1
1186,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+30,TCGA-GM-A2DD-DX1,5
1187,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+300,TCGA-GM-A2DD-DX1,3
1188,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+301,TCGA-GM-A2DD-DX1,3
1189,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+302,TCGA-GM-A2DD-DX1,5
1190,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+303,TCGA-GM-A2DD-DX1,4
1191,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+304,TCGA-GM-A2DD-DX1,1
1192,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+305,TCGA-GM-A2DD-DX1,1
1193,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+306,TCGA-GM-A2DD-DX1,1
1194,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+307,TCGA-GM-A2DD-DX1,1
1195,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+308,TCGA-GM-A2DD-DX1,1
1196,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+309,TCGA-GM-A2DD-DX1,1
1197,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+31,TCGA-GM-A2DD-DX1,3
1198,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+310,TCGA-GM-A2DD-DX1,1
1199,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+311,TCGA-GM-A2DD-DX1,1
1200,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+312,TCGA-GM-A2DD-DX1,3
1201,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+313,TCGA-GM-A2DD-DX1,2
1202,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+314,TCGA-GM-A2DD-DX1,1
1203,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+315,TCGA-GM-A2DD-DX1,3
1204,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+316,TCGA-GM-A2DD-DX1,1
1205,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+317,TCGA-GM-A2DD-DX1,2
1206,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+318,TCGA-GM-A2DD-DX1,2
1207,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+319,TCGA-GM-A2DD-DX1,3
1208,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+32,TCGA-GM-A2DD-DX1,5
1209,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+320,TCGA-GM-A2DD-DX1,1
1210,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+321,TCGA-GM-A2DD-DX1,7
1211,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+322,TCGA-GM-A2DD-DX1,4
1212,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+323,TCGA-GM-A2DD-DX1,1
1213,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+324,TCGA-GM-A2DD-DX1,1
1214,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+325,TCGA-GM-A2DD-DX1,1
1215,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+326,TCGA-GM-A2DD-DX1,1
1216,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+327,TCGA-GM-A2DD-DX1,4
1217,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+328,TCGA-GM-A2DD-DX1,5
1218,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+329,TCGA-GM-A2DD-DX1,4
1219,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+33,TCGA-GM-A2DD-DX1,3
1220,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+330,TCGA-GM-A2DD-DX1,1
1221,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+331,TCGA-GM-A2DD-DX1,1
1222,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+332,TCGA-GM-A2DD-DX1,3
1223,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+333,TCGA-GM-A2DD-DX1,3
1224,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+334,TCGA-GM-A2DD-DX1,4
1225,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+335,TCGA-GM-A2DD-DX1,1
1226,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+336,TCGA-GM-A2DD-DX1,1
1227,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+337,TCGA-GM-A2DD-DX1,1
1228,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+338,TCGA-GM-A2DD-DX1,1
1229,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+339,TCGA-GM-A2DD-DX1,1
1230,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+34,TCGA-GM-A2DD-DX1,1
1231,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+340,TCGA-GM-A2DD-DX1,1
1232,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+341,TCGA-GM-A2DD-DX1,6
1233,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+342,TCGA-GM-A2DD-DX1,4
1234,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+343,TCGA-GM-A2DD-DX1,4
1235,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+344,TCGA-GM-A2DD-DX1,2
1236,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+345,TCGA-GM-A2DD-DX1,1
1237,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+346,TCGA-GM-A2DD-DX1,1
1238,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+347,TCGA-GM-A2DD-DX1,1
1239,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+348,TCGA-GM-A2DD-DX1,3
1240,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+349,TCGA-GM-A2DD-DX1,1
1241,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+35,TCGA-GM-A2DD-DX1,1
1242,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+350,TCGA-GM-A2DD-DX1,1
1243,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+351,TCGA-GM-A2DD-DX1,3
1244,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+352,TCGA-GM-A2DD-DX1,4
1245,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+353,TCGA-GM-A2DD-DX1,1
1246,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+354,TCGA-GM-A2DD-DX1,1
1247,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+355,TCGA-GM-A2DD-DX1,1
1248,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+356,TCGA-GM-A2DD-DX1,3
1249,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+357,TCGA-GM-A2DD-DX1,1
1250,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+358,TCGA-GM-A2DD-DX1,3
1251,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+359,TCGA-GM-A2DD-DX1,4
1252,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+36,TCGA-GM-A2DD-DX1,1
1253,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+360,TCGA-GM-A2DD-DX1,1
1254,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+361,TCGA-GM-A2DD-DX1,5
1255,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+362,TCGA-GM-A2DD-DX1,10
1256,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+363,TCGA-GM-A2DD-DX1,4
1257,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+364,TCGA-GM-A2DD-DX1,1
1258,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+365,TCGA-GM-A2DD-DX1,1
1259,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+366,TCGA-GM-A2DD-DX1,4
1260,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+367,TCGA-GM-A2DD-DX1,4
1261,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+368,TCGA-GM-A2DD-DX1,4
1262,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+369,TCGA-GM-A2DD-DX1,1
1263,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+37,TCGA-GM-A2DD-DX1,1
1264,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+370,TCGA-GM-A2DD-DX1,1
1265,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+371,TCGA-GM-A2DD-DX1,5
1266,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+372,TCGA-GM-A2DD-DX1,7
1267,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+373,TCGA-GM-A2DD-DX1,6
1268,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+374,TCGA-GM-A2DD-DX1,4
1269,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+375,TCGA-GM-A2DD-DX1,1
1270,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+376,TCGA-GM-A2DD-DX1,3
1271,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+377,TCGA-GM-A2DD-DX1,2
1272,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+378,TCGA-GM-A2DD-DX1,3
1273,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+379,TCGA-GM-A2DD-DX1,4
1274,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+38,TCGA-GM-A2DD-DX1,1
1275,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+380,TCGA-GM-A2DD-DX1,1
1276,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+381,TCGA-GM-A2DD-DX1,1
1277,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+382,TCGA-GM-A2DD-DX1,1
1278,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+383,TCGA-GM-A2DD-DX1,2
1279,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+384,TCGA-GM-A2DD-DX1,1
1280,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+385,TCGA-GM-A2DD-DX1,1
1281,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+386,TCGA-GM-A2DD-DX1,4
1282,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+387,TCGA-GM-A2DD-DX1,1
1283,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+388,TCGA-GM-A2DD-DX1,3
1284,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+389,TCGA-GM-A2DD-DX1,2
1285,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+39,TCGA-GM-A2DD-DX1,1
1286,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+390,TCGA-GM-A2DD-DX1,1
1287,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+391,TCGA-GM-A2DD-DX1,4
1288,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+392,TCGA-GM-A2DD-DX1,4
1289,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+393,TCGA-GM-A2DD-DX1,4
1290,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+394,TCGA-GM-A2DD-DX1,6
1291,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+395,TCGA-GM-A2DD-DX1,4
1292,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+396,TCGA-GM-A2DD-DX1,1
1293,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+397,TCGA-GM-A2DD-DX1,1
1294,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+398,TCGA-GM-A2DD-DX1,1
1295,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+399,TCGA-GM-A2DD-DX1,2
1296,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+4,TCGA-GM-A2DD-DX1,1
1297,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+40,TCGA-GM-A2DD-DX1,1
1298,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+400,TCGA-GM-A2DD-DX1,1
1299,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+401,TCGA-GM-A2DD-DX1,4
1300,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+402,TCGA-GM-A2DD-DX1,5
1301,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+403,TCGA-GM-A2DD-DX1,3
1302,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+404,TCGA-GM-A2DD-DX1,1
1303,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+405,TCGA-GM-A2DD-DX1,1
1304,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+406,TCGA-GM-A2DD-DX1,7
1305,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+407,TCGA-GM-A2DD-DX1,1
1306,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+408,TCGA-GM-A2DD-DX1,4
1307,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+409,TCGA-GM-A2DD-DX1,1
1308,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+41,TCGA-GM-A2DD-DX1,1
1309,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+410,TCGA-GM-A2DD-DX1,1
1310,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+411,TCGA-GM-A2DD-DX1,1
1311,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+412,TCGA-GM-A2DD-DX1,4
1312,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+413,TCGA-GM-A2DD-DX1,1
1313,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+414,TCGA-GM-A2DD-DX1,1
1314,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+415,TCGA-GM-A2DD-DX1,5
1315,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+416,TCGA-GM-A2DD-DX1,1
1316,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+417,TCGA-GM-A2DD-DX1,3
1317,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+418,TCGA-GM-A2DD-DX1,4
