image_index,image_id,presence_c0,presence_c1,presence_c2,presence_c3
1017,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+148,0,1,0,0
1018,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+149,0,1,0,0
1019,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+15,0,1,1,0
1020,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+150,0,1,0,0
1021,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+151,0,1,0,0
1022,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+152,0,1,0,0
1023,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+153,0,1,0,0
1024,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+154,0,1,0,0
1025,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+155,0,1,0,0
1026,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+156,1,1,0,0
1027,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+157,1,1,0,0
1028,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+158,0,1,0,0
1029,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+159,0,1,0,0
1030,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+16,0,0,1,0
1031,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+160,0,1,0,0
1032,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+161,0,1,0,0
1033,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+162,0,1,0,0
1034,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+163,0,1,0,0
1035,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+164,0,1,0,0
1036,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+165,0,1,0,0
1037,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+166,0,1,0,0
1038,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+167,0,1,0,0
1039,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+168,0,1,0,0
1040,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+169,0,1,0,0
1041,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+17,0,0,1,0
1042,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+170,1,1,0,0
1043,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+171,1,1,0,0
1044,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+172,1,1,0,0
1045,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+173,1,1,0,0
1046,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+174,0,1,0,0
1047,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+175,0,1,0,0
1048,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+176,0,1,0,0
1049,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+177,0,1,0,0
1050,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+178,0,1,0,0
1051,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+179,0,1,0,0
1052,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+18,0,1,0,0
1053,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+180,0,1,0,0
1054,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+181,0,1,0,0
1055,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+182,0,1,0,0
1056,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+183,0,1,0,0
1057,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+184,0,1,0,0
1058,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+185,1,1,0,0
1059,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+186,1,1,0,0
1060,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+187,1,1,0,0
1061,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+188,0,1,0,0
1062,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+189,0,1,0,0
1063,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+19,0,1,0,0
1064,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+190,0,1,0,0
1065,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+191,0,1,0,0
1066,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+192,0,1,0,0
1067,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+193,1,1,0,0
1068,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+194,0,1,0,0
1069,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+195,0,1,0,0
1070,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+196,0,1,0,0
1071,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+197,0,1,0,0
1072,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+198,0,1,0,0
1073,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+199,0,1,0,0
1074,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+2,0,0,1,0
1075,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+20,0,1,0,0
1076,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+200,1,1,0,0
1077,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+201,1,1,0,0
1078,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+202,1,1,0,0
1079,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+203,0,1,0,0
1080,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+204,0,1,0,0
1081,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+205,0,1,0,0
1082,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+206,0,1,0,0
1083,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+207,1,1,0,0
1084,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+208,1,1,0,0
1085,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+209,1,1,0,0
1086,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+21,0,1,0,0
1087,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+210,0,1,0,0
1088,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+211,0,1,0,0
1089,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+212,0,1,0,0
1090,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+213,0,1,0,0
1091,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+214,0,1,0,0
1092,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+215,0,1,0,0
1093,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216,0,1,0,0
1094,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+217,0,1,0,0
1095,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+218,0,1,0,0
1096,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+219,0,1,0,0
1097,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+22,0,1,0,0
1098,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+220,1,1,0,0
1099,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+221,1,1,0,0
1100,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+222,1,1,0,0
1101,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+223,1,1,0,0
1102,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+224,0,1,0,0
1103,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225,0,1,0,0
1104,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+226,0,1,0,0
1105,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+227,0,1,0,0
1106,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228,0,1,0,0
1107,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+229,0,1,0,0
1108,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+23,0,1,0,0
1109,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+230,0,1,0,0
1110,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231,0,1,0,0
1111,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+232,1,1,0,0
1112,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233,0,1,0,0
1113,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+234,1,1,0,0
1114,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+235,0,1,0,0
1115,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+236,0,1,0,0
1116,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+237,0,1,0,0
1117,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+238,1,1,0,0
1118,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+239,0,1,0,0
1119,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+24,0,1,0,0
1120,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+240,0,1,0,0
1121,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+241,0,1,0,0
1122,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+242,0,1,0,0
1123,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+243,0,1,0,0
1124,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244,0,1,0,0
1125,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+245,0,1,0,0
1126,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+246,0,1,0,0
1127,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+247,1,1,0,0
1128,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+248,1,1,0,0
1129,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+249,1,0,0,0
1130,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+25,0,1,0,0
1131,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+250,0,1,0,0
1132,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+251,0,1,0,0
1133,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+252,0,1,0,0
1134,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+253,0,1,0,0
1135,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+254,0,1,0,0
1136,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+255,0,1,0,0
1137,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256,0,1,0,0
1138,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+257,0,1,0,0
1139,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+258,0,1,0,0
1140,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+259,0,1,0,0
1141,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+26,0,1,0,0
1142,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+260,0,1,0,0
1143,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+261,0,1,0,0
1144,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+262,0,1,0,0
1145,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+263,1,1,0,0
1146,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+264,1,1,0,0
1147,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+265,0,1,0,0
1148,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+266,0,1,0,0
1149,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+267,0,1,0,0
1150,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+268,0,1,0,0
1151,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+269,1,1,0,0
1152,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+27,0,1,0,0
1153,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+270,1,1,0,0
1154,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+271,1,0,0,0
1155,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+272,1,1,0,0
1156,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+273,0,1,0,0
1157,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+274,0,1,0,0
1158,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+275,0,1,0,0
1159,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+276,0,1,0,0
1160,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+277,0,1,0,0
1161,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+278,0,1,0,0
1162,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+279,0,1,0,0
1163,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+28,0,1,0,0
1164,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+280,0,1,0,0
1165,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+281,0,1,0,0
1166,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+282,0,1,0,0
1167,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+283,1,1,0,0
1168,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+284,1,0,0,0
1169,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+285,1,1,0,0
1170,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+286,1,0,0,0
1171,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+287,1,0,0,0
1172,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+288,1,1,0,0
1173,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+289,0,1,0,0
1174,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+29,0,1,0,0
1175,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+290,0,1,0,0
1176,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+291,0,1,0,0
1177,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+292,0,1,0,0
1178,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+293,0,1,0,0
1179,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+294,0,1,0,0
1180,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+295,0,1,0,0
1181,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+296,0,1,0,0
1182,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+297,1,1,0,0
1183,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+298,1,1,0,0
1184,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+299,1,0,0,0
1185,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+3,0,1,0,0
1186,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+30,1,1,1,0
1187,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+300,1,1,0,0
1188,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+301,1,1,0,0
1189,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+302,1,1,0,0
1190,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+303,1,1,0,0
1191,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+304,0,1,0,0
1192,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+305,0,1,0,0
1193,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+306,0,1,0,0
1194,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+307,0,1,0,0
1195,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+308,0,1,0,0
1196,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+309,0,1,0,0
1197,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+31,0,1,1,0
1198,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+310,0,1,0,0
1199,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+311,0,1,0,0
1200,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+312,1,1,0,0
1201,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+313,1,1,0,0
1202,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+314,1,0,0,0
1203,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+315,1,1,0,0
1204,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+316,0,1,0,0
1205,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+317,1,1,0,0
1206,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+318,1,1,0,0
1207,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+319,1,1,0,0
1208,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+32,0,1,1,0
1209,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+320,1,0,0,0
1210,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+321,1,1,0,0
1211,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+322,1,1,0,0
1212,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+323,0,1,0,0
1213,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+324,0,1,0,0
1214,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+325,0,1,0,0
1215,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+326,0,1,0,0
1216,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+327,1,1,0,0
1217,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+328,1,1,0,0
1218,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+329,1,1,0,0
1219,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+33,0,1,1,0
1220,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+330,1,0,0,0
1221,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+331,1,0,0,0
1222,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+332,1,0,0,1
1223,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+333,1,0,0,1
1224,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+334,1,1,0,0
1225,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+335,1,0,0,0
1226,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+336,1,0,0,0
1227,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+337,0,1,0,0
1228,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+338,0,1,0,0
1229,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+339,0,1,0,0
1230,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+34,0,1,0,0
1231,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+340,0,1,0,0
1232,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+341,1,1,0,0
1233,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+342,1,1,0,0
1234,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+343,1,1,0,0
1235,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+344,1,1,0,0
1236,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+345,1,0,0,0
1237,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+346,1,0,0,0
1238,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+347,0,0,0,1
1239,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+348,0,0,0,1
1240,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+349,1,0,0,0
1241,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+35,0,1,0,0
1242,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+350,1,0,0,0
1243,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+351,1,0,0,1
1244,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+352,1,1,0,0
1245,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+353,0,1,0,0
1246,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+354,0,1,0,0
1247,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+355,0,1,0,0
1248,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+356,1,1,0,0
1249,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+357,0,1,0,0
1250,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+358,1,1,0,0
1251,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+359,1,1,0,0
1252,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+36,0,1,0,0
1253,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+360,1,0,0,0
1254,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+361,1,0,0,1
1255,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+362,0,1,0,1
1256,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+363,0,1,0,1
1257,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+364,1,0,0,0
1258,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+365,1,0,0,0
1259,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+366,0,1,0,1
1260,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+367,1,1,0,0
1261,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+368,1,1,0,0
1262,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+369,0,1,0,0
1263,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+37,0,1,0,0
1264,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+370,0,1,0,0
1265,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+371,1,1,0,0
1266,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+372,1,1,0,0
1267,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+373,1,1,0,0
1268,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+374,1,1,0,0
1269,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+375,1,0,0,0
1270,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+376,0,0,0,1
1271,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+377,1,1,0,0
1272,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+378,0,1,0,0
1273,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+379,1,0,0,1
1274,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+38,0,1,0,0
1275,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+380,1,0,0,0
1276,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+381,1,0,0,0
1277,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+382,1,0,0,0
1278,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+383,1,1,0,0
1279,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+384,0,1,0,0
1280,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+385,0,1,0,0
1281,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+386,1,1,0,0
1282,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+387,1,0,0,0
1283,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+388,1,1,0,0
1284,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+389,1,1,0,0
1285,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+39,0,1,0,0
1286,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+390,1,0,0,0
1287,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+391,1,0,0,1
1288,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+392,0,0,0,1
1289,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+393,0,0,0,1
